site_id,vendor_id,site_region_Midwest,site_region_Northeast,site_region_South,site_region_West,site_ehr_Curve,site_ehr_Dentrix,site_ehr_Eaglesoft,site_ehr_OpenDental,site_ehr_Other,site_revenue_category,site_annual_revenue_normalized,site_tenure_months,vendor_category_Clearinghouse,vendor_category_IT_MSP,vendor_category_Lab,vendor_category_RCM,vendor_category_Scheduling,vendor_category_Supplies,vendor_category_Telephony,vendor_tier,vendor_monthly_price_normalized,vendor_dso_readiness_score,vendor_integration_count_total,vendor_integration_count_full_api,vendor_integration_count_partial_csv,integration_quality,peer_adoption_count_12m,months_since_last_switch_category,site_days_ar_trend_6m,site_denial_rate_trend_6m,label
S074,V015,True,False,False,False,False,True,False,False,False,1,0.4315023163467902,62,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,6,12,-0.38500000000000034,0.1039999999999999,0
S076,V018,False,False,False,True,False,True,False,False,False,1,0.3011250827266711,67,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,0,12,-0.48800000000000027,0.07299999999999997,0
S068,V012,True,False,False,False,False,True,False,False,False,1,0.5443414956982131,64,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,2,12,1.3520000000000003,0.0740000000000001,0
S069,V014,False,True,False,False,False,True,False,False,False,0,0.2634017207147584,68,True,False,False,False,False,False,False,2,0.0,0,6,4,2,1,0,11,1.0480000000000007,-0.06400000000000007,0
S057,V004,False,True,False,False,False,False,True,False,False,1,0.46558570483123757,61,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,0,12,0.032000000000000674,0.12599999999999997,0
S035,V018,True,False,False,False,False,False,False,False,True,2,0.8226340172071476,70,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,0,12,0.6449999999999996,0.13200000000000003,0
S062,V001,False,False,True,False,False,False,True,False,False,2,0.5982792852415619,61,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,1,12,0.0,0.07299999999999997,0
S041,V013,False,True,False,False,False,False,False,False,True,2,0.6819986763732627,61,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,0,12,-0.2919999999999994,-0.10200000000000012,0
S070,V004,True,False,False,False,False,False,False,True,False,1,0.3064195896757114,69,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,0,12,0.5570000000000004,0.04699999999999998,0
S022,V011,False,True,False,False,True,False,False,False,False,2,0.6462607544672402,66,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,2,12,0.31499999999999984,-0.032999999999999946,0
S059,V019,False,True,False,False,False,True,False,False,False,1,0.3682991396426208,66,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,12,0.14200000000000015,0.13800000000000007,0
S060,V019,False,False,True,False,False,False,True,False,False,1,0.31767041694242226,71,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,4,12,1.1310000000000007,0.1339999999999999,0
S054,V013,True,False,False,False,False,False,False,True,False,0,0.1171409662475182,69,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,0,12,-0.2819999999999994,-0.031000000000000066,0
S066,V017,False,False,True,False,True,False,False,False,False,1,0.47121111846459296,64,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,1,12,0.4109999999999998,0.07399999999999987,0
S033,V003,False,True,False,False,False,True,False,False,False,1,0.3600264725347452,66,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,3,12,0.18199999999999966,0.11600000000000012,0
S084,V011,False,True,False,False,True,False,False,False,False,1,0.4119788219722038,71,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,2,12,0.5269999999999999,0.029999999999999964,0
S025,V013,False,False,True,False,False,True,False,False,False,2,0.7114493712772998,69,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,2,12,1.2570000000000003,0.012000000000000094,0
S024,V010,False,False,True,False,False,True,False,False,False,1,0.31932495036399733,68,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,3,12,0.0010000000000004664,0.029999999999999985,0
S069,V011,False,True,False,False,False,True,False,False,False,0,0.2634017207147584,68,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,2,12,1.0480000000000007,-0.06400000000000007,0
S036,V014,True,False,False,False,False,True,False,False,False,0,0.17902051621442752,64,True,False,False,False,False,False,False,2,0.0,0,6,4,2,1,3,12,0.009000000000000345,0.14799999999999988,0
S014,V010,False,True,False,False,True,False,False,False,False,1,0.34513567174056914,70,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,1,12,0.8130000000000003,0.023000000000000048,0
S052,V008,False,False,False,True,False,True,False,False,False,0,0.20450033090668432,68,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,6,12,0.5550000000000002,0.04299999999999997,0
S039,V007,False,False,False,True,False,False,False,True,False,2,0.7627399073461284,65,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,1,2,12,-0.012999999999999675,0.184,0
S013,V008,True,False,False,False,False,False,False,False,True,0,0.20946393117140966,65,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,0,12,0.305,0.16599999999999998,0
S086,V010,False,False,True,False,False,False,True,False,False,1,0.3497683653209795,72,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,1,12,0.16500000000000023,0.08800000000000008,0
S011,V016,False,True,False,False,False,True,False,False,False,1,0.515221707478491,66,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,2,3,12,0.49100000000000005,0.3059999999999998,0
S031,V004,False,False,False,True,False,False,False,True,False,0,0.0,63,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,0,-46,0.10199999999999994,-0.0340000000000001,0
S061,V015,False,False,True,False,False,False,False,True,False,1,0.3014559894109861,65,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,4,12,0.2320000000000004,0.25999999999999995,0
S022,V006,False,True,False,False,True,False,False,False,False,2,0.6462607544672402,66,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,2,4,12,0.31499999999999984,-0.032999999999999946,0
S072,V004,False,True,False,False,False,True,False,False,False,1,0.5397088021178028,63,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,2,-43,0.40600000000000014,-0.12300000000000004,0
S052,V005,False,False,False,True,False,True,False,False,False,0,0.20450033090668432,68,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,1,3,12,0.5550000000000002,0.04299999999999997,0
S068,V003,True,False,False,False,False,True,False,False,False,1,0.5443414956982131,64,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,1,12,1.3520000000000003,0.0740000000000001,0
S038,V008,False,True,False,False,False,False,True,False,False,1,0.43414956982131037,72,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,2,12,1.0830000000000002,-0.012999999999999987,0
S048,V004,False,False,True,False,False,False,False,True,False,1,0.33620119126406356,61,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,3,12,0.954,-0.15600000000000014,0
S038,V012,False,True,False,False,False,False,True,False,False,1,0.43414956982131037,72,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,2,12,1.0830000000000002,-0.012999999999999987,0
S070,V013,True,False,False,False,False,False,False,True,False,1,0.3064195896757114,69,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,0,12,0.5570000000000004,0.04699999999999998,0
S036,V011,True,False,False,False,False,True,False,False,False,0,0.17902051621442752,64,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,4,12,0.009000000000000345,0.14799999999999988,0
S037,V019,False,False,True,False,False,False,False,True,False,1,0.3269358041032429,69,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,2,12,1.252,0.141,0
S030,V009,False,True,False,False,False,False,False,True,False,1,0.39642620780939775,65,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,1,12,1.415,0.20700000000000002,0
S042,V020,False,False,True,False,False,True,False,False,False,1,0.4099933818663137,61,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,1,2,0.0,0.04499999999999998,0
S009,V003,False,False,False,True,False,True,False,False,False,0,0.2690271343481138,73,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,3,12,1.3250000000000004,-0.01900000000000005,0
S021,V018,False,False,False,True,True,False,False,False,False,2,0.9920582395764395,65,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,0,12,1.0119999999999996,-0.04700000000000008,0
S080,V001,False,True,False,False,False,True,False,False,False,2,0.6641297154202515,63,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,2,12,0.07699999999999994,0.19500000000000003,0
S018,V001,False,False,True,False,False,True,False,False,False,1,0.4927200529450695,64,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,4,12,0.4760000000000002,0.18,0
S077,V008,False,False,False,True,False,False,True,False,False,1,0.5248180013236268,63,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,1,12,0.304,0.050999999999999976,0
S024,V002,False,False,True,False,False,True,False,False,False,1,0.31932495036399733,68,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,5,12,0.0010000000000004664,0.029999999999999985,0
S070,V016,True,False,False,False,False,False,False,True,False,1,0.3064195896757114,69,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,1,1,12,0.5570000000000004,0.04699999999999998,0
S039,V001,False,False,False,True,False,False,False,True,False,2,0.7627399073461284,65,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,1,12,-0.012999999999999675,0.184,0
S014,V002,False,True,False,False,True,False,False,False,False,1,0.34513567174056914,70,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,0,11,0.8130000000000003,0.023000000000000048,0
S053,V020,True,False,False,False,False,True,False,False,False,2,0.9960291197882197,62,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,-35,0.02800000000000081,0.07699999999999997,0
S077,V012,False,False,False,True,False,False,True,False,False,1,0.5248180013236268,63,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,1,12,0.304,0.050999999999999976,0
S031,V013,False,False,False,True,False,False,False,True,False,0,0.0,63,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,1,12,0.10199999999999994,-0.0340000000000001,0
S040,V008,False,False,True,False,False,False,False,False,True,0,0.1783587028457975,70,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,2,12,0.16399999999999992,0.005000000000000033,0
S093,V004,False,False,False,True,False,False,False,False,True,0,0.2369291859695566,63,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,0,-57,-0.8019999999999998,-0.01899999999999986,0
S077,V005,False,False,False,True,False,False,True,False,False,1,0.5248180013236268,63,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,0,1,12,0.304,0.050999999999999976,0
S059,V004,False,True,False,False,False,True,False,False,False,1,0.3682991396426208,66,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,2,12,0.14200000000000015,0.13800000000000007,0
S060,V004,False,False,True,False,False,False,True,False,False,1,0.31767041694242226,71,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,1,-57,1.1310000000000007,0.1339999999999999,0
S095,V002,False,False,False,True,False,True,False,False,False,2,0.6803441429516877,71,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,3,12,0.5370000000000001,0.08200000000000002,0
S087,V019,False,False,False,True,True,False,False,False,False,1,0.4748510919920582,67,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,1,12,0.17100000000000035,0.15600000000000017,0
S007,V006,False,True,False,False,False,False,False,True,False,0,0.2898742554599603,71,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,2,1,12,0.0889999999999998,0.14500000000000007,0
S040,V012,False,False,True,False,False,False,False,False,True,0,0.1783587028457975,70,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,1,-38,0.16399999999999992,0.005000000000000033,0
S005,V017,False,True,False,False,False,False,False,False,True,0,0.10919920582395765,65,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,1,0,12,-0.3500000000000001,0.17399999999999993,0
S013,V003,True,False,False,False,False,False,False,False,True,0,0.20946393117140966,65,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,1,0,0.305,0.16599999999999998,0
S048,V013,False,False,True,False,False,False,False,True,False,1,0.33620119126406356,61,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,2,12,0.954,-0.15600000000000014,0
S019,V013,False,False,True,False,True,False,False,False,False,0,0.20119126406353408,65,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,2,12,0.10100000000000009,-0.045000000000000116,0
S066,V018,False,False,True,False,True,False,False,False,False,1,0.47121111846459296,64,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,1,12,0.4109999999999998,0.07399999999999987,0
S076,V019,False,False,False,True,False,True,False,False,False,1,0.3011250827266711,67,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,2,12,-0.48800000000000027,0.07299999999999997,0
S091,V011,False,True,False,False,False,True,False,False,False,0,0.26505625413633355,72,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,2,-36,0.8829999999999999,0.18800000000000014,0
S067,V004,False,True,False,False,False,True,False,False,False,2,0.5890138980807412,64,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,2,12,1.4550000000000012,0.176,0
S015,V006,False,True,False,False,False,False,True,False,False,1,0.32064857710125744,64,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,0,1,12,-0.12799999999999978,0.07499999999999991,0
S001,V011,False,False,True,False,False,True,False,False,False,1,0.4169424222369292,65,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,7,12,0.9320000000000008,-0.05799999999999992,0
S038,V003,False,True,False,False,False,False,True,False,False,1,0.43414956982131037,72,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,1,12,1.0830000000000002,-0.012999999999999987,0
S064,V019,False,False,True,False,False,False,False,True,False,0,0.28491065519523495,66,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,2,12,-0.06999999999999992,0.015000000000000027,0
S041,V014,False,True,False,False,False,False,False,False,True,2,0.6819986763732627,61,True,False,False,False,False,False,False,2,0.0,0,6,4,2,1,1,12,-0.2919999999999994,-0.10200000000000012,0
S096,V013,False,False,True,False,False,True,False,False,False,2,0.5837193911317009,66,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,0,4,-1.6850000000000005,0.00499999999999998,0
S049,V018,False,False,True,False,False,True,False,False,False,1,0.4305095962938451,61,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,3,12,0.5199999999999992,-0.07100000000000008,0
S078,V008,False,True,False,False,False,False,False,True,False,1,0.3692918596955658,65,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,2,12,0.9030000000000001,0.29599999999999993,0
S079,V010,False,False,True,False,False,False,False,False,True,1,0.36631369953673065,64,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,12,-0.07500000000000001,0.15899999999999995,0
S016,V015,False,True,False,False,True,False,False,False,False,0,0.29119788219722037,70,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,1,12,-0.06899999999999953,-0.012999999999999977,0
S098,V014,False,False,True,False,True,False,False,False,False,1,0.5440105890138981,70,True,False,False,False,False,False,False,2,0.0,0,6,4,2,2,2,12,1.4409999999999998,0.229,0
S026,V012,False,False,False,True,False,False,False,True,False,0,0.28226340172071473,70,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,1,12,0.6150000000000002,0.272,0
S078,V012,False,True,False,False,False,False,False,True,False,1,0.3692918596955658,65,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,1,12,0.9030000000000001,0.29599999999999993,0
