site_id,month,days_ar,denial_rate
S037,2019-01-01,16.9,2.93
S037,2019-02-01,19.93,3.28
S037,2019-03-01,23.41,2.43
S037,2019-04-01,20.19,2.9
S037,2019-05-01,17.67,2.77
S037,2019-06-01,16.19,3.31
S037,2019-07-01,17.81,2.66
S037,2019-08-01,17.84,2.09
S037,2019-09-01,15.0,1.85
S037,2019-10-01,15.0,2.59
S037,2019-11-01,16.7,2.7
S037,2019-12-01,15.43,3.04
S037,2020-01-01,24.72,4.39
S037,2020-02-01,22.26,4.38
S037,2020-03-01,23.58,4.2
S037,2020-04-01,25.9,4.31
S037,2020-05-01,23.09,4.17
S037,2020-06-01,21.07,4.37
S037,2020-07-01,22.05,4.21
S037,2020-08-01,20.84,3.61
S037,2020-09-01,20.22,3.98
S037,2020-10-01,20.57,3.96
S037,2020-11-01,21.79,3.28
S037,2020-12-01,22.51,3.67
S037,2021-01-01,24.41,3.81
S037,2021-02-01,26.48,4.25
S037,2021-03-01,25.1,4.52
S037,2021-04-01,26.54,4.28
S037,2021-05-01,23.21,3.64
S037,2021-06-01,22.33,3.84
S037,2021-07-01,22.52,3.77
S037,2021-08-01,22.66,3.58
S037,2021-09-01,21.28,4.08
S037,2021-10-01,22.14,3.74
S037,2021-11-01,21.46,3.68
S037,2021-12-01,22.09,3.86
S037,2022-01-01,25.5,4.11
S037,2022-02-01,23.07,4.81
S037,2022-03-01,25.84,3.9
S037,2022-04-01,24.43,4.32
S037,2022-05-01,26.92,3.84
S037,2022-06-01,24.83,4.44
S037,2022-07-01,21.42,3.79
S037,2022-08-01,20.08,3.7
S037,2022-09-01,21.31,3.92
S037,2022-10-01,23.27,3.54
S037,2022-11-01,19.41,3.87
S037,2022-12-01,23.8,4.1
S037,2023-01-01,23.87,4.21
S037,2023-02-01,27.37,4.4
S037,2023-03-01,24.8,4.17
S037,2023-04-01,24.84,4.77
S037,2023-05-01,24.09,4.17
S037,2023-06-01,22.64,4.35
S037,2023-07-01,25.3,4.01
S037,2023-08-01,21.75,3.77
S037,2023-09-01,17.79,3.95
S037,2023-10-01,21.83,3.89
S037,2023-11-01,21.3,3.76
S037,2023-12-01,22.75,4.33
S037,2024-01-01,23.79,4.8
S037,2024-02-01,25.74,3.9
S037,2024-03-01,25.17,4.13
S037,2024-04-01,21.8,4.76
S037,2024-05-01,25.42,4.33
S037,2024-06-01,23.61,3.61
S037,2024-07-01,21.64,4.12
S037,2024-08-01,20.05,3.0
S037,2024-09-01,21.02,3.68
S037,2024-10-01,21.83,3.98
S037,2024-11-01,23.32,3.95
S037,2024-12-01,25.16,3.57
S038,2019-01-01,32.21,6.72
S038,2019-02-01,30.33,6.19
S038,2019-03-01,31.34,6.48
S038,2019-04-01,33.32,6.45
S038,2019-05-01,30.17,6.34
S038,2019-06-01,32.13,6.38
S038,2019-07-01,29.19,6.19
S038,2019-08-01,30.66,5.89
S038,2019-09-01,30.43,6.14
S038,2019-10-01,28.48,6.87
S038,2019-11-01,27.87,6.12
S038,2019-12-01,28.61,6.66
S038,2020-01-01,33.99,7.03
S038,2020-02-01,34.02,6.58
S038,2020-03-01,31.91,6.18
S038,2020-04-01,35.24,6.78
S038,2020-05-01,30.72,6.93
S038,2020-06-01,29.0,6.5
S038,2020-07-01,29.2,6.42
S038,2020-08-01,28.63,5.68
S038,2020-09-01,28.57,6.39
S038,2020-10-01,28.68,6.35
S038,2020-11-01,27.89,6.22
S038,2020-12-01,29.52,6.6
S038,2021-01-01,31.5,6.73
S038,2021-02-01,33.82,6.84
S038,2021-03-01,32.86,6.38
S038,2021-04-01,32.18,6.48
S038,2021-05-01,30.94,6.42
S038,2021-06-01,28.98,5.79
S038,2021-07-01,28.45,6.29
S038,2021-08-01,26.7,6.12
S038,2021-09-01,31.3,6.38
S038,2021-10-01,31.19,6.24
S038,2021-11-01,31.21,6.01
S038,2021-12-01,29.49,5.56
S038,2022-01-01,33.23,6.99
S038,2022-02-01,31.36,6.56
S038,2022-03-01,31.32,6.79
S038,2022-04-01,33.87,6.11
S038,2022-05-01,32.07,6.44
S038,2022-06-01,30.62,6.52
S038,2022-07-01,29.17,6.2
S038,2022-08-01,28.4,6.41
S038,2022-09-01,29.08,6.14
S038,2022-10-01,26.82,6.0
S038,2022-11-01,30.8,6.24
S038,2022-12-01,31.44,6.91
S038,2023-01-01,33.01,6.56
S038,2023-02-01,31.42,5.87
S038,2023-03-01,32.2,6.58
S038,2023-04-01,32.77,6.59
S038,2023-05-01,30.97,5.99
S038,2023-06-01,29.04,6.52
S038,2023-07-01,32.03,6.2
S038,2023-08-01,29.21,6.4
S038,2023-09-01,27.24,6.19
S038,2023-10-01,27.61,6.38
S038,2023-11-01,29.68,6.32
S038,2023-12-01,29.28,6.59
S038,2024-01-01,34.58,6.23
S038,2024-02-01,31.68,6.71
S038,2024-03-01,33.63,6.51
S038,2024-04-01,27.94,7.05
S038,2024-05-01,32.6,6.0
S038,2024-06-01,29.54,6.85
S038,2024-07-01,31.63,6.51
S038,2024-08-01,28.46,6.14
S038,2024-09-01,28.26,6.42
S038,2024-10-01,27.41,5.88
S038,2024-11-01,30.97,6.21
S038,2024-12-01,32.52,6.18
S039,2019-01-01,25.58,6.1
S039,2019-02-01,26.4,6.05
S039,2019-03-01,25.93,6.1
S039,2019-04-01,27.43,6.71
S039,2019-05-01,23.06,6.78
S039,2019-06-01,28.41,6.25
S039,2019-07-01,22.7,6.93
S039,2019-08-01,20.95,5.98
S039,2019-09-01,22.93,6.34
S039,2019-10-01,23.47,5.82
S039,2019-11-01,22.23,5.98
S039,2019-12-01,23.15,6.25
S039,2020-01-01,24.81,5.93
S039,2020-02-01,28.27,6.34
S039,2020-03-01,24.76,6.48
S039,2020-04-01,26.49,5.97
S039,2020-05-01,26.16,6.07
S039,2020-06-01,27.23,6.39
S039,2020-07-01,23.06,5.86
S039,2020-08-01,22.77,6.16
S039,2020-09-01,22.62,5.87
S039,2020-10-01,23.02,5.79
S039,2020-11-01,23.15,5.46
S039,2020-12-01,26.12,6.32
S039,2021-01-01,24.5,6.95
S039,2021-02-01,26.52,6.18
S039,2021-03-01,27.95,6.65
S039,2021-04-01,26.98,6.36
S039,2021-05-01,26.34,6.3
S039,2021-06-01,25.49,5.66
S039,2021-07-01,23.01,6.6
S039,2021-08-01,21.78,5.79
S039,2021-09-01,21.99,5.57
S039,2021-10-01,19.62,5.9
S039,2021-11-01,23.86,6.07
S039,2021-12-01,24.44,6.24
S039,2022-01-01,27.19,6.32
S039,2022-02-01,25.53,6.41
S039,2022-03-01,27.53,6.96
S039,2022-04-01,25.45,6.52
S039,2022-05-01,26.17,6.08
S039,2022-06-01,24.69,5.79
S039,2022-07-01,21.01,6.19
S039,2022-08-01,22.35,6.03
S039,2022-09-01,22.63,5.64
S039,2022-10-01,22.86,5.6
S039,2022-11-01,25.75,5.67
S039,2022-12-01,24.37,5.92
S039,2023-01-01,26.52,6.28
S039,2023-02-01,25.61,6.75
S039,2023-03-01,26.7,6.69
S039,2023-04-01,24.92,6.07
S039,2023-05-01,25.82,6.29
S039,2023-06-01,25.6,6.21
S039,2023-07-01,23.97,5.59
S039,2023-08-01,25.76,5.92
S039,2023-09-01,23.71,5.68
S039,2023-10-01,23.39,5.58
S039,2023-11-01,24.34,5.97
S039,2023-12-01,24.7,6.44
S039,2024-01-01,23.81,6.18
S039,2024-02-01,27.08,7.12
S039,2024-03-01,26.45,6.71
S039,2024-04-01,26.23,7.07
S039,2024-05-01,23.04,6.41
S039,2024-06-01,22.22,5.48
S039,2024-07-01,24.11,6.12
S039,2024-08-01,22.5,5.94
S039,2024-09-01,27.31,5.85
S039,2024-10-01,23.69,5.78
S039,2024-11-01,24.1,6.01
S039,2024-12-01,24.04,6.78
S040,2019-01-01,28.95,6.85
S040,2019-02-01,24.46,6.81
S040,2019-03-01,32.24,6.89
S040,2019-04-01,29.57,7.35
S040,2019-05-01,27.52,6.55
S040,2019-06-01,22.54,6.86
S040,2019-07-01,23.97,6.56
S040,2019-08-01,22.58,6.32
S040,2019-09-01,24.24,6.44
S040,2019-10-01,22.78,6.76
S040,2019-11-01,24.29,6.0
S040,2019-12-01,26.02,6.67
S040,2020-01-01,27.43,7.22
S040,2020-02-01,27.57,6.88
S040,2020-03-01,26.53,7.2
S040,2020-04-01,28.2,6.79
S040,2020-05-01,24.33,7.24
S040,2020-06-01,24.35,6.48
S040,2020-07-01,25.73,6.15
S040,2020-08-01,22.22,5.76
S040,2020-09-01,25.27,6.19
S040,2020-10-01,28.85,6.1
S040,2020-11-01,23.81,6.34
S040,2020-12-01,26.55,6.52
S040,2021-01-01,28.11,6.51
S040,2021-02-01,25.85,6.38
S040,2021-03-01,24.85,6.8
S040,2021-04-01,27.47,6.73
S040,2021-05-01,29.05,7.17
S040,2021-06-01,25.69,6.12
S040,2021-07-01,24.34,6.33
S040,2021-08-01,23.47,6.19
S040,2021-09-01,23.21,6.24
S040,2021-10-01,23.5,6.46
S040,2021-11-01,25.73,6.23
S040,2021-12-01,28.09,6.36
S040,2022-01-01,24.76,6.92
S040,2022-02-01,26.69,7.01
S040,2022-03-01,24.58,7.37
S040,2022-04-01,28.93,6.47
S040,2022-05-01,31.31,8.34
S040,2022-06-01,31.42,7.44
S040,2022-07-01,28.13,7.43
S040,2022-08-01,30.45,7.64
S040,2022-09-01,28.43,6.93
S040,2022-10-01,31.47,7.73
S040,2022-11-01,29.17,7.86
S040,2022-12-01,32.58,8.01
S040,2023-01-01,33.42,7.08
S040,2023-02-01,34.03,8.26
S040,2023-03-01,33.18,7.87
S040,2023-04-01,28.18,5.86
S040,2023-05-01,30.22,6.35
S040,2023-06-01,28.35,6.19
S040,2023-07-01,28.48,6.19
S040,2023-08-01,25.51,5.69
S040,2023-09-01,26.79,5.35
S040,2023-10-01,26.83,5.63
S040,2023-11-01,28.47,6.11
S040,2023-12-01,28.56,6.24
S040,2024-01-01,25.96,6.11
S040,2024-02-01,30.33,6.53
S040,2024-03-01,31.36,6.64
S040,2024-04-01,27.87,6.24
S040,2024-05-01,28.75,5.67
S040,2024-06-01,30.1,6.35
S040,2024-07-01,28.43,5.59
S040,2024-08-01,27.73,6.63
S040,2024-09-01,23.61,6.15
S040,2024-10-01,25.86,5.49
S040,2024-11-01,27.33,6.32
S040,2024-12-01,26.69,6.57
S041,2019-01-01,22.51,3.86
S041,2019-02-01,25.95,4.43
S041,2019-03-01,24.93,4.71
S041,2019-04-01,26.54,4.68
S041,2019-05-01,24.82,4.49
S041,2019-06-01,23.34,4.78
S041,2019-07-01,21.79,4.64
S041,2019-08-01,22.33,3.49
S041,2019-09-01,24.06,3.9
S041,2019-10-01,23.55,4.27
S041,2019-11-01,23.52,3.84
S041,2019-12-01,25.47,4.16
S041,2020-01-01,26.04,3.67
S041,2020-02-01,26.41,4.23
S041,2020-03-01,28.49,4.65
S041,2020-04-01,26.1,4.57
S041,2020-05-01,23.51,4.8
S041,2020-06-01,27.0,4.28
S041,2020-07-01,25.39,3.84
S041,2020-08-01,21.08,3.92
S041,2020-09-01,22.66,3.74
S041,2020-10-01,23.08,4.0
S041,2020-11-01,21.51,4.17
S041,2020-12-01,25.3,4.21
S041,2021-01-01,28.41,4.27
S041,2021-02-01,28.12,4.39
S041,2021-03-01,26.01,4.59
S041,2021-04-01,26.0,4.58
S041,2021-05-01,26.36,4.88
S041,2021-06-01,25.2,4.01
S041,2021-07-01,26.39,4.08
S041,2021-08-01,23.86,4.36
S041,2021-09-01,23.98,4.51
S041,2021-10-01,24.67,3.96
S041,2021-11-01,35.02,5.4
S041,2021-12-01,32.53,5.79
S041,2022-01-01,34.12,5.77
S041,2022-02-01,32.7,4.88
S041,2022-03-01,28.76,5.03
S041,2022-04-01,30.57,4.51
S041,2022-05-01,25.28,4.67
S041,2022-06-01,24.78,4.57
S041,2022-07-01,26.99,4.28
S041,2022-08-01,23.36,4.46
S041,2022-09-01,26.53,3.89
S041,2022-10-01,26.73,4.68
S041,2022-11-01,27.66,4.91
S041,2022-12-01,30.54,4.59
S041,2023-01-01,28.4,4.72
S041,2023-02-01,28.97,5.42
S041,2023-03-01,27.22,4.74
S041,2023-04-01,31.03,5.26
S041,2023-05-01,27.69,5.1
S041,2023-06-01,27.74,5.15
S041,2023-07-01,26.34,4.86
S041,2023-08-01,29.46,4.62
S041,2023-09-01,25.31,4.61
S041,2023-10-01,24.95,5.15
S041,2023-11-01,26.5,4.47
S041,2023-12-01,25.98,5.03
S041,2024-01-01,29.53,4.7
S041,2024-02-01,29.83,4.51
S041,2024-03-01,29.51,5.13
S041,2024-04-01,31.53,4.73
S041,2024-05-01,26.32,4.58
S041,2024-06-01,25.23,5.1
S041,2024-07-01,28.56,4.64
S041,2024-08-01,27.33,4.48
S041,2024-09-01,21.84,3.42
S041,2024-10-01,21.79,3.1
S041,2024-11-01,23.38,3.66
S041,2024-12-01,25.1,3.85
S042,2019-01-01,22.88,4.72
S042,2019-02-01,23.97,5.31
S042,2019-03-01,22.41,5.15
S042,2019-04-01,24.21,4.87
S042,2019-05-01,22.24,5.05
S042,2019-06-01,20.42,4.93
S042,2019-07-01,19.78,5.0
S042,2019-08-01,23.9,4.31
S042,2019-09-01,20.93,4.31
S042,2019-10-01,21.95,4.19
S042,2019-11-01,21.85,4.42
S042,2019-12-01,21.81,4.52
S042,2020-01-01,24.36,4.73
S042,2020-02-01,24.68,4.99
S042,2020-03-01,23.95,5.17
S042,2020-04-01,22.71,5.15
S042,2020-05-01,25.42,4.75
S042,2020-06-01,23.88,5.28
S042,2020-07-01,19.9,4.24
S042,2020-08-01,20.85,4.4
S042,2020-09-01,22.93,4.54
S042,2020-10-01,19.19,4.22
S042,2020-11-01,22.76,4.51
S042,2020-12-01,22.19,5.12
S042,2021-01-01,22.4,4.96
S042,2021-02-01,23.83,5.29
S042,2021-03-01,25.01,5.06
S042,2021-04-01,23.95,4.98
S042,2021-05-01,20.91,5.06
S042,2021-06-01,24.96,4.56
S042,2021-07-01,19.97,4.42
S042,2021-08-01,21.48,4.7
S042,2021-09-01,19.89,4.25
S042,2021-10-01,20.53,4.1
S042,2021-11-01,21.34,4.94
S042,2021-12-01,19.37,4.62
S042,2022-01-01,24.61,5.05
S042,2022-02-01,24.68,5.29
S042,2022-03-01,23.0,5.51
S042,2022-04-01,21.65,5.38
S042,2022-05-01,21.67,4.83
S042,2022-06-01,21.75,5.0
S042,2022-07-01,20.01,4.57
S042,2022-08-01,21.9,5.08
S042,2022-09-01,20.69,4.69
S042,2022-10-01,16.92,5.41
S042,2022-11-01,20.15,4.7
S042,2022-12-01,21.87,5.43
S042,2023-01-01,22.21,5.61
S042,2023-02-01,24.6,5.02
S042,2023-03-01,22.23,5.67
S042,2023-04-01,18.91,5.29
S042,2023-05-01,15.0,3.86
S042,2023-06-01,15.0,3.75
S042,2023-07-01,15.0,3.38
S042,2023-08-01,16.2,4.16
S042,2023-09-01,15.0,4.03
S042,2023-10-01,15.0,3.64
S042,2023-11-01,15.0,3.51
S042,2023-12-01,15.97,3.9
S042,2024-01-01,15.0,3.62
S042,2024-02-01,15.0,3.62
S042,2024-03-01,16.52,3.8
S042,2024-04-01,15.83,4.53
S042,2024-05-01,17.3,4.0
S042,2024-06-01,15.0,4.42
S042,2024-07-01,15.0,3.61
S042,2024-08-01,15.0,3.72
S042,2024-09-01,15.0,3.37
S042,2024-10-01,15.0,3.49
S042,2024-11-01,15.0,2.96
S042,2024-12-01,15.0,4.15
S043,2019-01-01,35.95,5.67
S043,2019-02-01,36.5,5.87
S043,2019-03-01,37.57,5.52
S043,2019-04-01,39.63,6.04
S043,2019-05-01,35.99,5.8
S043,2019-06-01,36.7,5.7
S043,2019-07-01,32.36,5.66
S043,2019-08-01,33.31,5.14
S043,2019-09-01,37.85,5.29
S043,2019-10-01,33.59,4.58
S043,2019-11-01,36.98,4.95
S043,2019-12-01,34.39,5.4
S043,2020-01-01,39.02,5.89
S043,2020-02-01,37.39,5.86
S043,2020-03-01,37.0,5.85
S043,2020-04-01,37.74,6.05
S043,2020-05-01,38.35,5.8
S043,2020-06-01,35.35,5.73
S043,2020-07-01,34.76,5.03
S043,2020-08-01,33.56,5.27
S043,2020-09-01,35.26,5.15
S043,2020-10-01,32.35,5.26
S043,2020-11-01,35.07,5.41
S043,2020-12-01,37.28,5.81
S043,2021-01-01,36.01,5.47
S043,2021-02-01,36.07,5.97
S043,2021-03-01,40.07,5.71
S043,2021-04-01,37.27,6.2
S043,2021-05-01,37.66,5.78
S043,2021-06-01,34.11,5.71
S043,2021-07-01,33.5,5.01
S043,2021-08-01,33.65,5.07
S043,2021-09-01,33.57,4.77
S043,2021-10-01,35.6,5.58
S043,2021-11-01,31.98,5.65
S043,2021-12-01,34.68,5.76
S043,2022-01-01,36.79,5.66
S043,2022-02-01,37.35,6.13
S043,2022-03-01,36.04,5.99
S043,2022-04-01,39.28,5.98
S043,2022-05-01,40.38,5.49
S043,2022-06-01,37.33,5.47
S043,2022-07-01,36.75,5.35
S043,2022-08-01,31.55,5.47
S043,2022-09-01,31.13,4.62
S043,2022-10-01,31.36,5.27
S043,2022-11-01,34.95,5.22
S043,2022-12-01,35.84,4.93
S043,2023-01-01,34.2,5.4
S043,2023-02-01,35.43,5.62
S043,2023-03-01,36.9,5.51
S043,2023-04-01,35.81,5.59
S043,2023-05-01,33.48,5.46
S043,2023-06-01,33.65,5.29
S043,2023-07-01,32.91,5.21
S043,2023-08-01,31.48,5.46
S043,2023-09-01,30.11,4.82
S043,2023-10-01,36.3,4.77
S043,2023-11-01,30.83,5.41
S043,2023-12-01,30.75,5.27
S043,2024-01-01,38.08,5.03
S043,2024-02-01,32.62,5.15
S043,2024-03-01,37.21,5.98
S043,2024-04-01,34.83,5.8
S043,2024-05-01,32.13,5.1
S043,2024-06-01,28.68,3.72
S043,2024-07-01,26.82,4.13
S043,2024-08-01,26.93,4.09
S043,2024-09-01,28.73,4.49
S043,2024-10-01,27.06,4.48
S043,2024-11-01,28.59,4.28
S043,2024-12-01,30.41,4.43
S044,2019-01-01,20.39,4.03
S044,2019-02-01,17.26,4.53
S044,2019-03-01,18.96,4.99
S044,2019-04-01,18.0,4.15
S044,2019-05-01,18.57,4.69
S044,2019-06-01,15.0,4.31
S044,2019-07-01,15.0,3.96
S044,2019-08-01,15.0,4.3
S044,2019-09-01,15.0,3.63
S044,2019-10-01,15.89,3.62
S044,2019-11-01,15.8,3.92
S044,2019-12-01,15.75,4.46
S044,2020-01-01,18.08,4.86
S044,2020-02-01,17.91,4.66
S044,2020-03-01,17.65,4.67
S044,2020-04-01,18.69,4.54
S044,2020-05-01,15.0,4.56
S044,2020-06-01,16.85,4.11
S044,2020-07-01,15.0,4.6
S044,2020-08-01,15.31,3.98
S044,2020-09-01,15.0,3.77
S044,2020-10-01,16.52,4.09
S044,2020-11-01,15.0,4.32
S044,2020-12-01,15.08,4.76
S044,2021-01-01,19.33,4.32
S044,2021-02-01,17.09,3.79
S044,2021-03-01,16.08,4.21
S044,2021-04-01,18.24,4.47
S044,2021-05-01,15.28,4.38
S044,2021-06-01,17.06,4.47
S044,2021-07-01,15.0,4.12
S044,2021-08-01,15.0,4.32
S044,2021-09-01,15.48,3.74
S044,2021-10-01,15.0,3.91
S044,2021-11-01,15.0,4.26
S044,2021-12-01,15.89,4.6
S044,2022-01-01,15.65,4.28
S044,2022-02-01,15.77,4.27
S044,2022-03-01,16.53,4.91
S044,2022-04-01,16.99,4.61
S044,2022-05-01,16.73,4.08
S044,2022-06-01,16.05,4.49
S044,2022-07-01,15.0,4.4
S044,2022-08-01,15.0,3.91
S044,2022-09-01,15.1,3.81
S044,2022-10-01,15.0,3.96
S044,2022-11-01,15.5,3.45
S044,2022-12-01,15.0,4.5
S044,2023-01-01,18.86,4.19
S044,2023-02-01,17.67,4.66
S044,2023-03-01,19.34,4.0
S044,2023-04-01,16.71,4.47
S044,2023-05-01,18.36,5.21
S044,2023-06-01,15.96,3.89
S044,2023-07-01,15.91,4.56
S044,2023-08-01,15.0,3.78
S044,2023-09-01,15.74,4.21
S044,2023-10-01,15.0,4.17
S044,2023-11-01,16.8,4.52
S044,2023-12-01,16.2,4.2
S044,2024-01-01,19.14,4.1
S044,2024-02-01,18.69,4.16
S044,2024-03-01,19.9,4.53
S044,2024-04-01,19.94,4.72
S044,2024-05-01,15.47,4.89
S044,2024-06-01,18.63,4.58
S044,2024-07-01,15.0,4.07
S044,2024-08-01,15.0,3.84
S044,2024-09-01,16.84,4.06
S044,2024-10-01,15.0,4.15
S044,2024-11-01,15.0,4.14
S044,2024-12-01,15.75,4.55
S045,2019-01-01,37.44,9.54
S045,2019-02-01,35.99,9.55
S045,2019-03-01,36.79,9.36
S045,2019-04-01,37.36,9.7
S045,2019-05-01,38.07,9.83
S045,2019-06-01,33.74,9.55
S045,2019-07-01,32.34,9.36
S045,2019-08-01,32.26,8.74
S045,2019-09-01,33.18,8.2
S045,2019-10-01,30.41,8.99
S045,2019-11-01,33.89,9.04
S045,2019-12-01,32.4,9.06
S045,2020-01-01,36.35,9.63
S045,2020-02-01,36.47,9.91
S045,2020-03-01,37.36,9.38
S045,2020-04-01,36.08,9.14
S045,2020-05-01,35.6,9.79
S045,2020-06-01,35.79,9.73
S045,2020-07-01,33.31,9.56
S045,2020-08-01,32.74,9.49
S045,2020-09-01,32.73,9.22
S045,2020-10-01,35.24,8.99
S045,2020-11-01,34.09,9.54
S045,2020-12-01,34.56,8.91
S045,2021-01-01,38.98,9.31
S045,2021-02-01,36.73,9.91
S045,2021-03-01,35.85,9.3
S045,2021-04-01,36.88,9.03
S045,2021-05-01,35.33,9.53
S045,2021-06-01,34.36,8.84
S045,2021-07-01,36.16,9.19
S045,2021-08-01,35.18,8.97
S045,2021-09-01,31.44,9.09
S045,2021-10-01,32.71,8.69
S045,2021-11-01,35.97,8.97
S045,2021-12-01,32.0,9.7
S045,2022-01-01,35.01,9.27
S045,2022-02-01,33.85,10.09
S045,2022-03-01,34.83,9.62
S045,2022-04-01,37.87,9.69
S045,2022-05-01,35.67,8.95
S045,2022-06-01,33.55,9.36
S045,2022-07-01,32.58,9.22
S045,2022-08-01,34.05,9.33
S045,2022-09-01,30.92,9.66
S045,2022-10-01,34.18,9.05
S045,2022-11-01,35.4,9.87
S045,2022-12-01,32.61,9.24
S045,2023-01-01,32.2,9.51
S045,2023-02-01,37.04,9.55
S045,2023-03-01,35.78,8.99
S045,2023-04-01,37.06,10.0
S045,2023-05-01,34.88,9.59
S045,2023-06-01,32.41,9.44
S045,2023-07-01,33.5,8.86
S045,2023-08-01,32.22,8.86
S045,2023-09-01,33.67,8.55
S045,2023-10-01,32.77,8.97
S045,2023-11-01,32.45,9.63
S045,2023-12-01,33.81,9.04
S045,2024-01-01,34.63,9.93
S045,2024-02-01,37.66,9.22
S045,2024-03-01,38.75,9.6
S045,2024-04-01,37.21,9.4
S045,2024-05-01,34.97,9.49
S045,2024-06-01,34.28,9.79
S045,2024-07-01,32.19,9.55
S045,2024-08-01,33.2,9.07
S045,2024-09-01,34.34,8.75
S045,2024-10-01,34.66,8.17
S045,2024-11-01,33.01,8.81
S045,2024-12-01,33.21,9.18
S046,2019-01-01,26.41,4.06
S046,2019-02-01,26.92,3.76
S046,2019-03-01,27.38,4.04
S046,2019-04-01,27.96,4.19
S046,2019-05-01,25.87,3.58
S046,2019-06-01,23.85,3.54
S046,2019-07-01,23.35,3.63
S046,2019-08-01,24.17,3.43
S046,2019-09-01,22.85,3.44
S046,2019-10-01,22.32,3.16
S046,2019-11-01,21.19,3.34
S046,2019-12-01,25.54,3.49
S046,2020-01-01,25.47,3.99
S046,2020-02-01,27.34,3.64
S046,2020-03-01,28.32,4.34
S046,2020-04-01,25.75,3.46
S046,2020-05-01,28.49,3.56
S046,2020-06-01,22.38,3.03
S046,2020-07-01,24.33,2.95
S046,2020-08-01,23.36,3.2
S046,2020-09-01,25.9,3.06
S046,2020-10-01,25.59,3.62
S046,2020-11-01,26.86,3.39
S046,2020-12-01,22.76,3.59
S046,2021-01-01,28.28,3.58
S046,2021-02-01,30.06,3.97
S046,2021-03-01,28.56,4.08
S046,2021-04-01,27.94,2.96
S046,2021-05-01,25.96,3.96
S046,2021-06-01,24.5,3.38
S046,2021-07-01,23.14,3.84
S046,2021-08-01,26.5,2.93
S046,2021-09-01,23.93,2.95
S046,2021-10-01,24.9,3.34
S046,2021-11-01,25.93,3.4
S046,2021-12-01,30.11,3.14
S046,2022-01-01,24.14,3.48
S046,2022-02-01,25.09,3.26
S046,2022-03-01,26.21,3.47
S046,2022-04-01,26.01,3.87
S046,2022-05-01,25.95,3.55
S046,2022-06-01,27.05,3.22
S046,2022-07-01,32.3,4.65
S046,2022-08-01,29.05,3.71
S046,2022-09-01,32.22,4.53
S046,2022-10-01,35.06,4.47
S046,2022-11-01,33.93,4.48
S046,2022-12-01,34.14,5.19
S046,2023-01-01,31.51,4.96
S046,2023-02-01,38.63,5.03
S046,2023-03-01,38.17,4.8
S046,2023-04-01,35.38,4.96
S046,2023-05-01,31.37,4.49
S046,2023-06-01,32.05,4.93
S046,2023-07-01,34.01,4.63
S046,2023-08-01,33.2,4.38
S046,2023-09-01,33.5,4.39
S046,2023-10-01,32.05,4.35
S046,2023-11-01,33.72,4.41
S046,2023-12-01,35.16,4.35
S046,2024-01-01,33.05,5.04
S046,2024-02-01,35.3,4.81
S046,2024-03-01,37.03,4.8
S046,2024-04-01,35.13,5.37
S046,2024-05-01,37.01,5.31
S046,2024-06-01,33.27,5.05
S046,2024-07-01,31.27,4.26
S046,2024-08-01,28.44,4.93
S046,2024-09-01,30.4,4.35
S046,2024-10-01,30.6,4.63
S046,2024-11-01,32.13,4.14
S046,2024-12-01,34.36,4.26
S047,2019-01-01,28.2,4.22
S047,2019-02-01,28.06,5.02
S047,2019-03-01,27.51,4.56
S047,2019-04-01,30.19,4.8
S047,2019-05-01,32.45,5.4
S047,2019-06-01,27.16,4.87
S047,2019-07-01,28.58,4.37
S047,2019-08-01,24.49,4.44
S047,2019-09-01,26.2,4.27
S047,2019-10-01,27.39,4.22
S047,2019-11-01,25.73,4.59
S047,2019-12-01,29.04,4.35
S047,2020-01-01,30.85,4.32
S047,2020-02-01,29.33,4.88
S047,2020-03-01,29.51,4.83
S047,2020-04-01,33.0,4.71
S047,2020-05-01,33.12,4.98
S047,2020-06-01,28.6,4.85
S047,2020-07-01,31.26,4.25
S047,2020-08-01,25.05,4.22
S047,2020-09-01,26.51,3.88
S047,2020-10-01,22.38,4.13
S047,2020-11-01,23.31,3.64
S047,2020-12-01,23.15,4.15
S047,2021-01-01,23.84,4.58
S047,2021-02-01,28.71,4.22
S047,2021-03-01,26.06,4.49
S047,2021-04-01,27.46,3.9
S047,2021-05-01,24.29,3.63
S047,2021-06-01,24.69,4.08
S047,2021-07-01,21.06,3.59
S047,2021-08-01,20.33,3.35
S047,2021-09-01,22.91,3.36
S047,2021-10-01,21.9,3.13
S047,2021-11-01,23.36,3.72
S047,2021-12-01,22.99,3.82
S047,2022-01-01,25.35,3.78
S047,2022-02-01,23.6,4.68
S047,2022-03-01,25.13,4.15
S047,2022-04-01,27.33,5.2
S047,2022-05-01,23.21,4.16
S047,2022-06-01,23.02,3.72
S047,2022-07-01,22.0,3.39
S047,2022-08-01,22.29,3.18
S047,2022-09-01,23.5,3.6
S047,2022-10-01,22.98,3.48
S047,2022-11-01,22.53,3.82
S047,2022-12-01,22.33,3.77
S047,2023-01-01,23.79,3.76
S047,2023-02-01,22.65,4.54
S047,2023-03-01,25.05,4.53
S047,2023-04-01,27.42,3.75
S047,2023-05-01,23.45,4.8
S047,2023-06-01,26.71,3.87
S047,2023-07-01,23.47,3.54
S047,2023-08-01,23.0,3.4
